R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
6.5,6.5,47.69,-1.0,39.183144,39.94277,4.73,5,4,5,4,2,32.8,32.0,30.4,28.0,5,1,4,3,19.5,18.2,20.8,19.5,5,3,4,5,9.3,17.9,11.9,17.9,2,2,1,5,9.0,5.5,8.0,7.0,2
7.0,6.5,56.68,-1.0,31.138077,27.774395,4.75,1,2,5,1,2,18.04,17.6,16.72,15.4,4,2,3,3,18.0,16.8,19.2,18.0,2,5,1,1,5.0,9.4,6.3,9.4,4,5,3,5,15.3,9.3,13.6,11.9,3
7.5,5.0,60.09,-1.0,33.786972,33.786972,4.92,1,4,4,5,5,31.16,30.4,28.88,26.6,5,5,4,5,28.5,26.6,30.4,28.5,4,4,3,4,8.2,15.8,10.5,15.8,5,4,5,3,15.3,9.3,13.6,11.9,1
7.5,7.0,74.63,-1.0,38.029377,33.438423,5.05,2,3,5,5,1,26.24,25.6,24.32,22.4,4,1,4,1,15.0,14.0,16.0,15.0,5,2,5,1,7.2,13.7,9.1,13.7,2,3,5,2,10.8,6.6,9.6,8.4,4
7.0,7.0,60.31,-1.0,30.279137,42.38238,4.82,1,3,3,4,1,19.68,19.2,18.24,16.8,1,4,5,2,18.0,16.8,19.2,18.0,4,2,2,5,7.2,13.7,9.1,13.7,5,4,3,5,15.3,9.3,13.6,11.9,1
7.5,5.5,60.9,-1.0,32.320477,30.104902,4.95,5,3,2,3,5,29.52,28.8,27.36,25.2,1,2,3,5,16.5,15.4,17.6,16.5,2,2,5,1,5.5,10.5,7.0,10.5,4,2,3,4,11.7,7.2,10.4,9.1,4
7.0,6.0,29.51,28.32,35.497837,32.996212,4.53,2,5,2,2,3,22.96,22.4,21.28,19.6,1,4,1,1,10.5,9.8,11.2,10.5,1,5,2,3,6.0,11.6,7.7,11.6,3,3,2,5,11.7,7.2,10.4,9.1,4
5.5,5.0,34.69,28.73,47.2,47.717,4.04,1,4,2,3,2,19.68,19.2,18.24,16.8,1,1,4,1,10.5,9.8,11.2,10.5,4,1,2,3,5.5,10.5,7.0,10.5,3,3,2,4,10.8,6.6,9.6,8.4,4
6.5,6.0,49.66,-1.0,36.54399,34.693966,5.25,1,2,3,4,3,21.32,20.8,19.76,18.2,5,3,2,3,19.5,18.2,20.8,19.5,4,3,2,3,6.6,12.6,8.4,12.6,2,1,2,5,9.0,5.5,8.0,7.0,2
5.0,6.5,27.12,25.45,30.279137,26.164635,4.16,1,5,5,2,2,24.6,24.0,22.8,21.0,1,4,4,4,19.5,18.2,20.8,19.5,3,1,3,5,6.6,12.6,8.4,12.6,4,2,2,5,11.7,7.2,10.4,9.1,1
6.0,5.0,27.05,26.46,39.409122,55.356575,3.83,4,2,5,5,2,29.52,28.8,27.36,25.2,3,1,4,2,15.0,14.0,16.0,15.0,4,4,1,5,7.7,14.7,9.8,14.7,2,3,4,1,9.0,5.5,8.0,7.0,4
5.5,6.0,28.38,30.61,45.439713,45.56564,4.14,1,5,3,4,3,26.24,25.6,24.32,22.4,3,3,2,4,18.0,16.8,19.2,18.0,1,2,5,1,5.0,9.4,6.3,9.4,2,1,2,3,7.2,4.4,6.4,5.6,3
6.5,5.5,32.28,28.87,38.44207,40.3882,3.96,5,1,1,5,3,24.6,24.0,22.8,21.0,2,3,2,4,16.5,15.4,17.6,16.5,4,5,5,1,8.2,15.8,10.5,15.8,3,3,4,4,12.6,7.7,11.2,9.8,4
8.0,5.5,48.72,-1.0,37.388657,39.819294,4.79,1,1,3,4,2,18.04,17.6,16.72,15.4,1,3,3,3,15.0,14.0,16.0,15.0,4,3,3,2,6.6,12.6,8.4,12.6,4,5,4,2,13.5,8.2,12.0,10.5,4
5.0,6.0,63.75,-1.0,39.880657,35.259834,5.05,5,2,2,2,3,22.96,22.4,21.28,19.6,5,4,4,3,24.0,22.4,25.6,24.0,3,2,4,5,7.7,14.7,9.8,14.7,2,5,2,4,11.7,7.2,10.4,9.1,1
5.5,6.0,62.37,-1.0,-2.0,36.54399,4.69,2,5,4,2,4,27.88,27.2,25.84,23.8,2,3,2,2,13.5,12.6,14.4,13.5,5,2,1,5,7.2,13.7,9.1,13.7,1,5,2,4,10.8,6.6,9.6,8.4,4
5.5,6.5,53.61,-1.0,33.018227,32.389,4.85,3,5,1,5,5,31.16,30.4,28.88,26.6,3,1,1,3,12.0,11.2,12.8,12.0,3,5,1,2,6.0,11.6,7.7,11.6,2,5,2,1,9.0,5.5,8.0,7.0,4
7.0,6.5,32.12,28.34,36.54399,50.839634,4.11,5,2,3,1,1,19.68,19.2,18.24,16.8,5,3,3,1,18.0,16.8,19.2,18.0,5,3,1,2,6.0,11.6,7.7,11.6,1,5,3,5,12.6,7.7,11.2,9.8,3
5.0,7.0,29.5,28.18,43.513535,38.723343,4.06,1,2,3,3,5,22.96,22.4,21.28,19.6,2,4,4,4,21.0,19.6,22.4,21.0,1,1,3,2,3.9,7.3,4.9,7.3,1,1,5,2,8.1,5.0,7.2,6.3,3
6.0,7.0,30.73,31.42,41.075,38.775,4.49,5,2,3,3,5,29.52,28.8,27.36,25.2,1,1,5,1,12.0,11.2,12.8,12.0,4,5,1,1,6.0,11.6,7.7,11.6,3,3,4,4,12.6,7.7,11.2,9.8,4
6.5,6.5,30.57,26.29,36.275826,39.958168,4.04,4,2,4,5,4,31.16,30.4,28.88,26.6,5,3,4,2,21.0,19.6,22.4,21.0,5,4,5,2,8.8,16.8,11.2,16.8,3,2,4,2,9.9,6.0,8.8,7.7,2
5.0,6.0,27.26,27.7,50.484,36.977,4.2,5,5,5,4,3,36.08,35.2,33.44,30.8,1,4,3,2,15.0,14.0,16.0,15.0,1,2,4,5,6.6,12.6,8.4,12.6,3,4,3,3,11.7,7.2,10.4,9.1,4
6.0,5.5,31.92,30.67,38.0,39.28,4.67,5,1,5,1,3,24.6,24.0,22.8,21.0,1,3,4,2,15.0,14.0,16.0,15.0,5,3,5,2,8.2,15.8,10.5,15.8,4,4,4,2,12.6,7.7,11.2,9.8,5
8.0,5.5,35.91,32.41,38.27,37.63,4.54,4,4,3,4,2,27.88,27.2,25.84,23.8,1,5,5,2,19.5,18.2,20.8,19.5,2,1,1,4,4.4,8.4,5.6,8.4,1,5,5,3,12.6,7.7,11.2,9.8,3
8.0,6.5,59.39,-1.0,32.891994,34.693966,4.57,3,5,2,1,1,19.68,19.2,18.24,16.8,4,4,1,5,21.0,19.6,22.4,21.0,5,4,2,5,8.8,16.8,11.2,16.8,1,1,4,4,9.0,5.5,8.0,7.0,2
5.5,7.0,27.91,28.27,32.891994,24.602924,4.38,4,2,1,4,1,19.68,19.2,18.24,16.8,4,5,5,2,24.0,22.4,25.6,24.0,3,1,4,1,5.0,9.4,6.3,9.4,4,5,5,4,16.2,9.9,14.4,12.6,3
6.0,6.0,68.67,-1.0,32.891994,26.963509,5.09,2,4,3,1,5,24.6,24.0,22.8,21.0,4,3,1,4,18.0,16.8,19.2,18.0,5,3,2,3,7.2,13.7,9.1,13.7,3,5,5,5,16.2,9.9,14.4,12.6,1
5.5,6.0,29.41,29.78,33.132835,32.970272,4.77,2,1,5,1,1,16.4,16.0,15.2,14.0,1,3,3,2,13.5,12.6,14.4,13.5,1,3,3,5,6.6,12.6,8.4,12.6,2,3,1,4,9.0,5.5,8.0,7.0,4
7.5,7.0,28.79,28.84,46.55901,45.290127,4.06,2,4,2,2,2,19.68,19.2,18.24,16.8,2,4,4,5,22.5,21.0,24.0,22.5,1,4,4,1,5.5,10.5,7.0,10.5,5,4,4,3,14.4,8.8,12.8,11.2,3
7.5,6.5,60.75,-1.0,31.926521,35.517757,4.97,4,2,2,2,5,24.6,24.0,22.8,21.0,1,4,4,2,16.5,15.4,17.6,16.5,3,5,4,4,8.8,16.8,11.2,16.8,3,4,4,3,12.6,7.7,11.2,9.8,4
5.0,6.5,62.25,-1.0,35.76854,36.61792,4.6,5,3,2,5,5,32.8,32.0,30.4,28.0,4,3,3,1,16.5,15.4,17.6,16.5,2,2,2,2,4.4,8.4,5.6,8.4,5,5,1,5,14.4,8.8,12.8,11.2,5
5.0,6.5,62.37,-1.0,-2.0,36.54399,4.69,2,5,4,2,4,27.88,27.2,25.84,23.8,2,3,2,2,13.5,12.6,14.4,13.5,5,2,1,5,7.2,13.7,9.1,13.7,1,5,2,4,10.8,6.6,9.6,8.4,4
5.0,7.0,55.84,-1.0,28.597296,32.891994,4.91,4,4,5,4,1,29.52,28.8,27.36,25.2,5,3,1,4,19.5,18.2,20.8,19.5,2,4,4,1,6.0,11.6,7.7,11.6,5,4,3,3,13.5,8.2,12.0,10.5,3
6.0,5.5,71.56,-1.0,33.29223,32.300087,5.27,2,2,1,3,2,16.4,16.0,15.2,14.0,5,2,3,4,21.0,19.6,22.4,21.0,1,2,5,3,6.0,11.6,7.7,11.6,4,1,4,4,11.7,7.2,10.4,9.1,3
8.0,5.5,59.69,-1.0,32.009026,16.241774,4.66,4,3,5,2,2,26.24,25.6,24.32,22.4,1,5,2,2,15.0,14.0,16.0,15.0,4,4,3,1,6.6,12.6,8.4,12.6,3,1,2,5,9.9,6.0,8.8,7.7,5
8.0,7.0,34.69,28.73,47.2,47.717,4.04,1,4,2,3,2,19.68,19.2,18.24,16.8,1,1,4,1,10.5,9.8,11.2,10.5,4,1,2,3,5.5,10.5,7.0,10.5,3,3,2,4,10.8,6.6,9.6,8.4,4
8.0,5.0,32.2,28.44,38.44,48.65,4.07,4,5,3,1,2,24.6,24.0,22.8,21.0,4,4,5,5,27.0,25.2,28.8,27.0,1,3,1,2,3.9,7.3,4.9,7.3,3,4,2,5,12.6,7.7,11.2,9.8,3
7.0,6.5,62.95,-1.0,28.806562,32.356743,5.22,5,2,3,1,4,24.6,24.0,22.8,21.0,5,1,1,2,13.5,12.6,14.4,13.5,5,2,3,4,7.7,14.7,9.8,14.7,2,4,5,1,10.8,6.6,9.6,8.4,4
7.5,5.5,56.9,-1.0,34.693966,34.693966,4.8,4,3,1,3,3,22.96,22.4,21.28,19.6,1,1,5,3,15.0,14.0,16.0,15.0,4,3,3,3,7.2,13.7,9.1,13.7,3,1,4,5,11.7,7.2,10.4,9.1,4
6.5,6.0,60.03,-1.0,-2.0,36.54399,4.64,4,4,1,1,4,22.96,22.4,21.28,19.6,4,2,2,5,19.5,18.2,20.8,19.5,5,2,1,4,6.6,12.6,8.4,12.6,4,2,2,4,10.8,6.6,9.6,8.4,2
7.0,5.0,62.33,-1.0,25.377773,31.138077,4.47,1,1,5,4,2,21.32,20.8,19.76,18.2,5,3,1,1,15.0,14.0,16.0,15.0,2,2,4,1,5.0,9.4,6.3,9.4,3,3,2,4,10.8,6.6,9.6,8.4,4
5.5,5.0,31.92,30.67,38.0,39.28,4.67,5,1,5,1,3,24.6,24.0,22.8,21.0,1,3,4,2,15.0,14.0,16.0,15.0,5,3,5,2,8.2,15.8,10.5,15.8,4,4,4,2,12.6,7.7,11.2,9.8,5
6.5,5.0,55.0,-1.0,31.26176,18.169884,4.79,5,2,5,1,1,22.96,22.4,21.28,19.6,4,5,2,3,21.0,19.6,22.4,21.0,1,4,2,5,6.6,12.6,8.4,12.6,3,5,1,2,9.9,6.0,8.8,7.7,2
5.5,5.0,29.41,29.19,27.774395,26.164635,4.51,5,3,4,5,5,36.08,35.2,33.44,30.8,4,1,1,4,15.0,14.0,16.0,15.0,1,2,4,2,5.0,9.4,6.3,9.4,4,3,2,1,9.0,5.5,8.0,7.0,4
6.0,7.0,64.83,-1.0,55.03742,56.66943,4.86,2,3,4,3,5,27.88,27.2,25.84,23.8,1,2,2,3,12.0,11.2,12.8,12.0,1,3,2,4,5.5,10.5,7.0,10.5,3,2,2,4,9.9,6.0,8.8,7.7,4
5.5,5.0,60.01,-1.0,37.648808,39.236946,4.3,3,4,2,5,4,29.52,28.8,27.36,25.2,4,2,4,2,18.0,16.8,19.2,18.0,3,1,4,2,5.5,10.5,7.0,10.5,5,3,5,4,15.3,9.3,13.6,11.9,3
6.5,5.0,74.56,-1.0,-2.0,36.925278,4.86,3,4,2,1,1,18.04,17.6,16.72,15.4,1,5,1,1,12.0,11.2,12.8,12.0,2,3,2,2,5.0,9.4,6.3,9.4,3,4,3,4,12.6,7.7,11.2,9.8,4
5.0,7.0,53.19,-1.0,38.27955,39.437347,4.62,3,5,3,1,3,24.6,24.0,22.8,21.0,4,2,3,3,18.0,16.8,19.2,18.0,1,2,1,3,3.9,7.3,4.9,7.3,4,5,4,3,14.4,8.8,12.8,11.2,3
6.0,6.0,27.61,27.03,31.138077,26.164635,4.12,2,3,3,1,5,22.96,22.4,21.28,19.6,1,3,3,5,18.0,16.8,19.2,18.0,2,5,2,5,7.7,14.7,9.8,14.7,4,4,5,2,13.5,8.2,12.0,10.5,1
5.5,6.0,62.25,-1.0,35.76854,36.61792,4.6,5,3,2,5,5,32.8,32.0,30.4,28.0,4,3,3,1,16.5,15.4,17.6,16.5,2,2,2,2,4.4,8.4,5.6,8.4,5,5,1,5,14.4,8.8,12.8,11.2,5
6.5,6.5,27.19,28.74,42.52,44.15,3.9,2,5,3,4,1,24.6,24.0,22.8,21.0,3,4,3,2,18.0,16.8,19.2,18.0,2,4,2,3,6.0,11.6,7.7,11.6,2,5,2,1,9.0,5.5,8.0,7.0,3
6.0,6.5,53.88,-1.0,36.54399,30.279137,4.63,4,2,3,4,3,26.24,25.6,24.32,22.4,5,2,5,3,22.5,21.0,24.0,22.5,3,3,3,4,7.2,13.7,9.1,13.7,2,1,5,1,8.1,5.0,7.2,6.3,2
5.5,5.5,27.39,28.73,43.745808,48.79761,3.9,3,2,2,5,3,24.6,24.0,22.8,21.0,4,4,4,1,19.5,18.2,20.8,19.5,2,4,4,5,8.2,15.8,10.5,15.8,1,3,4,1,8.1,5.0,7.2,6.3,2
6.0,7.0,63.92,-1.0,37.47347,36.73378,4.92,2,1,4,2,1,16.4,16.0,15.2,14.0,5,3,4,2,21.0,19.6,22.4,21.0,4,2,4,2,6.6,12.6,8.4,12.6,2,2,5,2,9.9,6.0,8.8,7.7,2
7.0,5.5,55.9,-1.0,43.66587,34.317142,4.46,2,2,4,2,3,21.32,20.8,19.76,18.2,4,5,2,5,24.0,22.4,25.6,24.0,2,5,3,1,6.0,11.6,7.7,11.6,5,4,5,1,13.5,8.2,12.0,10.5,3
7.0,6.5,45.66,-1.0,31.138077,32.009026,5.09,5,5,5,4,5,39.36,38.4,36.48,33.6,1,5,2,3,16.5,15.4,17.6,16.5,4,1,3,4,6.6,12.6,8.4,12.6,3,5,5,1,12.6,7.7,11.2,9.8,5
5.0,6.0,56.23,-1.0,42.38238,24.602924,4.36,4,4,2,2,3,24.6,24.0,22.8,21.0,3,2,3,2,15.0,14.0,16.0,15.0,4,4,3,5,8.8,16.8,11.2,16.8,3,4,3,2,10.8,6.6,9.6,8.4,5
7.5,6.5,74.56,-1.0,-2.0,36.925278,4.86,3,4,2,1,1,18.04,17.6,16.72,15.4,1,5,1,1,12.0,11.2,12.8,12.0,2,3,2,2,5.0,9.4,6.3,9.4,3,4,3,4,12.6,7.7,11.2,9.8,4
6.0,5.0,59.86,-1.0,21.623661,24.602924,5.55,5,5,3,2,3,29.52,28.8,27.36,25.2,3,2,5,3,19.5,18.2,20.8,19.5,1,5,2,2,5.5,10.5,7.0,10.5,2,2,4,3,9.9,6.0,8.8,7.7,3
7.0,5.5,29.5,28.18,43.513535,38.723343,4.06,1,2,3,3,5,22.96,22.4,21.28,19.6,2,4,4,4,21.0,19.6,22.4,21.0,1,1,3,2,3.9,7.3,4.9,7.3,1,1,5,2,8.1,5.0,7.2,6.3,3
6.0,7.0,29.62,28.21,35.379463,33.96883,4.2,2,3,2,3,4,22.96,22.4,21.28,19.6,3,3,4,3,19.5,18.2,20.8,19.5,2,5,4,3,7.7,14.7,9.8,14.7,2,1,3,5,9.9,6.0,8.8,7.7,2
6.0,6.5,56.36,-1.0,27.774395,35.61297,5.17,2,1,4,3,2,19.68,19.2,18.24,16.8,5,2,3,4,21.0,19.6,22.4,21.0,4,1,2,3,5.5,10.5,7.0,10.5,3,3,5,1,10.8,6.6,9.6,8.4,3
7.5,6.5,32.34,30.75,28.597296,13.839144,4.68,2,3,5,3,2,24.6,24.0,22.8,21.0,1,2,2,5,15.0,14.0,16.0,15.0,1,1,2,5,5.0,9.4,6.3,9.4,2,3,2,5,10.8,6.6,9.6,8.4,4
7.5,7.0,56.78,-1.0,49.970734,45.84228,4.31,2,4,2,1,4,21.32,20.8,19.76,18.2,4,1,1,4,15.0,14.0,16.0,15.0,2,2,4,5,7.2,13.7,9.1,13.7,1,2,4,2,8.1,5.0,7.2,6.3,4
6.5,5.0,77.89,-1.0,34.94864,38.117233,5.36,1,5,2,1,1,16.4,16.0,15.2,14.0,5,5,3,2,22.5,21.0,24.0,22.5,1,2,5,5,7.2,13.7,9.1,13.7,4,5,2,1,10.8,6.6,9.6,8.4,2
5.5,5.5,31.06,30.96,33.016823,31.578894,4.32,1,5,1,5,5,27.88,27.2,25.84,23.8,3,3,5,5,24.0,22.4,25.6,24.0,2,4,3,2,6.0,11.6,7.7,11.6,4,1,3,1,8.1,5.0,7.2,6.3,3
7.5,6.5,27.59,27.14,39.526817,39.902756,4.24,5,1,3,5,4,29.52,28.8,27.36,25.2,1,2,5,5,19.5,18.2,20.8,19.5,4,3,1,4,6.6,12.6,8.4,12.6,4,2,1,1,7.2,4.4,6.4,5.6,2
6.5,6.0,74.75,-1.0,44.775684,42.928753,5.92,4,2,4,4,3,27.88,27.2,25.84,23.8,4,2,1,3,15.0,14.0,16.0,15.0,5,2,3,3,7.2,13.7,9.1,13.7,2,5,2,4,11.7,7.2,10.4,9.1,5
5.5,5.0,28.92,27.28,40.3882,42.38238,4.11,3,4,4,1,1,21.32,20.8,19.76,18.2,4,1,4,3,18.0,16.8,19.2,18.0,1,4,1,3,5.0,9.4,6.3,9.4,3,1,3,5,10.8,6.6,9.6,8.4,3
5.0,6.0,29.79,28.59,45.49,45.348,4.01,3,1,4,1,3,19.68,19.2,18.24,16.8,1,2,2,4,13.5,12.6,14.4,13.5,2,2,4,3,6.0,11.6,7.7,11.6,1,3,2,3,8.1,5.0,7.2,6.3,4
6.5,5.5,58.63,-1.0,40.72933,43.855423,4.47,2,5,2,2,3,22.96,22.4,21.28,19.6,2,1,1,5,13.5,12.6,14.4,13.5,4,1,1,2,4.4,8.4,5.6,8.4,5,4,5,5,17.1,10.4,15.2,13.3,4
8.0,7.0,34.44,29.29,29.432209,39.409122,4.43,5,5,5,5,4,39.36,38.4,36.48,33.6,2,3,4,3,18.0,16.8,19.2,18.0,2,2,1,2,3.9,7.3,4.9,7.3,4,4,2,2,10.8,6.6,9.6,8.4,3
6.0,5.0,27.27,26.76,37.048363,35.447983,4.44,2,5,1,1,2,18.04,17.6,16.72,15.4,1,1,5,2,13.5,12.6,14.4,13.5,3,3,4,1,6.0,11.6,7.7,11.6,1,2,2,2,6.3,3.9,5.6,4.9,4
6.0,7.0,25.29,27.44,50.159218,46.080074,3.91,5,5,2,3,1,26.24,25.6,24.32,22.4,3,4,5,1,19.5,18.2,20.8,19.5,1,3,1,2,3.9,7.3,4.9,7.3,1,2,2,1,5.4,3.3,4.8,4.2,3
6.5,6.0,26.11,25.63,46.303406,46.218616,4.22,3,1,2,2,2,16.4,16.0,15.2,14.0,5,2,5,1,19.5,18.2,20.8,19.5,4,5,5,2,8.8,16.8,11.2,16.8,3,5,5,4,15.3,9.3,13.6,11.9,1
6.5,6.5,53.88,-1.0,36.54399,30.279137,4.63,4,2,3,4,3,26.24,25.6,24.32,22.4,5,2,5,3,22.5,21.0,24.0,22.5,3,3,3,4,7.2,13.7,9.1,13.7,2,1,5,1,8.1,5.0,7.2,6.3,2
5.0,6.5,36.09,27.8,32.891994,24.602924,4.14,5,2,4,4,4,31.16,30.4,28.88,26.6,3,3,5,1,18.0,16.8,19.2,18.0,1,5,5,4,8.2,15.8,10.5,15.8,2,2,2,4,9.0,5.5,8.0,7.0,2
7.5,5.0,33.17,27.9,31.14,38.44207,4.2,1,1,2,3,2,14.76,14.4,13.68,12.6,4,5,5,3,25.5,23.8,27.2,25.5,1,2,4,5,6.6,12.6,8.4,12.6,3,4,5,1,11.7,7.2,10.4,9.1,5
7.5,6.0,29.56,27.62,37.27853,36.523785,4.06,2,5,5,5,4,34.44,33.6,31.92,29.4,1,1,4,3,13.5,12.6,14.4,13.5,4,2,4,1,6.0,11.6,7.7,11.6,1,4,2,4,9.9,6.0,8.8,7.7,4
6.5,7.0,32.62,31.84,39.196865,39.5711,4.38,3,5,2,4,5,31.16,30.4,28.88,26.6,5,3,2,2,18.0,16.8,19.2,18.0,4,4,1,5,7.7,14.7,9.8,14.7,4,1,2,5,10.8,6.6,9.6,8.4,2
6.0,5.0,26.2,26.41,40.3882,37.48702,4.12,3,1,1,3,5,21.32,20.8,19.76,18.2,3,4,1,1,13.5,12.6,14.4,13.5,2,3,4,3,6.6,12.6,8.4,12.6,1,1,2,1,4.5,2.8,4.0,3.5,4
8.0,6.0,61.66,-1.0,44.22397,0.0,4.82,5,1,3,5,5,31.16,30.4,28.88,26.6,3,3,4,5,22.5,21.0,24.0,22.5,4,1,3,1,5.0,9.4,6.3,9.4,2,5,2,3,10.8,6.6,9.6,8.4,3
5.0,6.0,36.95,30.4,39.43999,35.990044,4.51,4,3,2,5,3,27.88,27.2,25.84,23.8,3,1,5,1,15.0,14.0,16.0,15.0,3,2,5,3,7.2,13.7,9.1,13.7,5,3,4,5,15.3,9.3,13.6,11.9,4
6.5,5.0,32.46,28.56,35.948616,40.502403,4.06,2,4,2,3,2,21.32,20.8,19.76,18.2,3,4,4,2,19.5,18.2,20.8,19.5,3,3,2,3,6.0,11.6,7.7,11.6,2,1,3,5,9.9,6.0,8.8,7.7,3
8.0,6.5,28.71,28.02,37.41886,33.571728,4.09,5,1,3,3,1,21.32,20.8,19.76,18.2,3,2,1,4,15.0,14.0,16.0,15.0,2,1,5,5,7.2,13.7,9.1,13.7,2,5,3,5,13.5,8.2,12.0,10.5,5
6.5,5.5,57.55,-1.0,41.85684,42.22453,4.38,4,4,1,2,5,26.24,25.6,24.32,22.4,1,3,3,4,16.5,15.4,17.6,16.5,1,3,1,3,4.4,8.4,5.6,8.4,2,1,1,2,5.4,3.3,4.8,4.2,4
5.0,5.0,29.58,28.24,37.70113,38.262566,4.3,3,3,2,4,1,21.32,20.8,19.76,18.2,4,5,2,4,22.5,21.0,24.0,22.5,2,3,2,4,6.0,11.6,7.7,11.6,5,1,1,2,8.1,5.0,7.2,6.3,3
7.0,5.5,28.11,28.16,36.75606,56.311607,4.37,4,4,1,2,4,24.6,24.0,22.8,21.0,4,2,3,4,19.5,18.2,20.8,19.5,4,5,1,1,6.0,11.6,7.7,11.6,5,4,3,2,12.6,7.7,11.2,9.8,3
5.5,7.0,68.27,-1.0,37.37485,38.949516,4.49,3,3,4,1,5,26.24,25.6,24.32,22.4,4,3,1,2,15.0,14.0,16.0,15.0,4,4,3,5,8.8,16.8,11.2,16.8,5,5,5,1,14.4,8.8,12.8,11.2,4
7.5,6.5,69.7,-1.0,42.38238,29.432209,4.82,4,5,3,4,4,32.8,32.0,30.4,28.0,3,4,2,2,16.5,15.4,17.6,16.5,5,2,2,1,5.5,10.5,7.0,10.5,3,5,4,1,11.7,7.2,10.4,9.1,4
6.0,7.0,54.72,-1.0,29.93444,29.180593,4.86,4,2,2,4,5,27.88,27.2,25.84,23.8,1,3,3,4,16.5,15.4,17.6,16.5,4,1,4,1,5.5,10.5,7.0,10.5,4,1,4,5,12.6,7.7,11.2,9.8,4
7.0,6.0,54.94,-1.0,0.0,32.51539,5.05,1,5,5,3,4,29.52,28.8,27.36,25.2,2,1,2,3,12.0,11.2,12.8,12.0,4,1,1,3,5.0,9.4,6.3,9.4,4,5,3,4,14.4,8.8,12.8,11.2,4
7.0,5.0,48.62,-1.0,34.60234,32.96684,4.78,3,2,4,2,3,22.96,22.4,21.28,19.6,2,5,5,5,25.5,23.8,27.2,25.5,5,4,5,1,8.2,15.8,10.5,15.8,1,2,2,2,6.3,3.9,5.6,4.9,2
6.0,7.0,32.12,28.34,36.54399,50.839634,4.11,5,2,3,1,1,19.68,19.2,18.24,16.8,5,3,3,1,18.0,16.8,19.2,18.0,5,3,1,2,6.0,11.6,7.7,11.6,1,5,3,5,12.6,7.7,11.2,9.8,3
7.0,5.0,28.73,27.35,37.759075,39.2565,4.04,4,3,3,5,1,26.24,25.6,24.32,22.4,4,5,3,4,24.0,22.4,25.6,24.0,3,1,3,1,4.4,8.4,5.6,8.4,5,3,2,2,10.8,6.6,9.6,8.4,3
5.0,7.0,69.38,-1.0,32.891994,33.786972,4.41,4,5,4,2,2,27.88,27.2,25.84,23.8,4,2,5,1,18.0,16.8,19.2,18.0,5,3,2,2,6.6,12.6,8.4,12.6,4,4,5,1,12.6,7.7,11.2,9.8,1
6.0,6.0,31.36,30.39,28.597296,33.786972,4.27,1,1,5,4,4,24.6,24.0,22.8,21.0,2,1,2,5,15.0,14.0,16.0,15.0,3,5,3,4,8.2,15.8,10.5,15.8,3,4,4,2,11.7,7.2,10.4,9.1,4
5.5,6.5,28.6,29.13,35.38,53.58,3.88,2,4,3,1,4,22.96,22.4,21.28,19.6,5,2,4,4,22.5,21.0,24.0,22.5,1,5,2,3,6.0,11.6,7.7,11.6,3,3,3,2,9.9,6.0,8.8,7.7,3
5.0,5.0,64.3,-1.0,40.104015,-2.0,5.09,1,2,3,3,3,19.68,19.2,18.24,16.8,2,4,3,1,15.0,14.0,16.0,15.0,4,5,3,5,9.3,17.9,11.9,17.9,2,3,3,1,8.1,5.0,7.2,6.3,4
5.5,7.0,62.58,-1.0,40.251667,47.779434,4.53,4,2,3,1,1,18.04,17.6,16.72,15.4,5,5,4,4,27.0,25.2,28.8,27.0,2,3,1,4,5.5,10.5,7.0,10.5,2,2,1,3,7.2,4.4,6.4,5.6,3
5.5,6.0,31.17,34.02,34.693966,35.61297,4.28,2,1,4,2,1,16.4,16.0,15.2,14.0,1,1,2,4,12.0,11.2,12.8,12.0,5,1,2,5,7.2,13.7,9.1,13.7,5,3,2,1,9.9,6.0,8.8,7.7,5
7.5,5.0,34.58,32.85,38.68,40.35,4.57,4,3,5,3,4,31.16,30.4,28.88,26.6,2,4,3,3,18.0,16.8,19.2,18.0,1,5,3,1,5.5,10.5,7.0,10.5,1,3,1,1,5.4,3.3,4.8,4.2,3
5.0,6.0,27.73,28.85,34.22342,41.049763,4.38,4,5,1,4,5,31.16,30.4,28.88,26.6,3,3,5,2,19.5,18.2,20.8,19.5,1,1,3,1,3.3,6.3,4.2,6.3,3,3,1,2,8.1,5.0,7.2,6.3,3
8.0,7.0,55.4,-1.0,46.662266,39.636177,4.26,2,5,3,2,5,27.88,27.2,25.84,23.8,1,1,1,1,6.0,5.6,6.4,6.0,3,2,1,2,4.4,8.4,5.6,8.4,4,5,1,5,13.5,8.2,12.0,10.5,4
6.5,5.0,26.68,28.94,45.29892,44.690823,3.98,1,4,2,4,2,21.32,20.8,19.76,18.2,3,4,1,2,15.0,14.0,16.0,15.0,2,5,1,4,6.6,12.6,8.4,12.6,1,3,1,4,8.1,5.0,7.2,6.3,4
7.0,7.0,33.16,30.55,23.84009,24.602924,4.69,3,2,5,2,1,21.32,20.8,19.76,18.2,1,5,5,4,22.5,21.0,24.0,22.5,2,4,2,1,5.0,9.4,6.3,9.4,3,1,2,3,8.1,5.0,7.2,6.3,3
